402465.9826202665	4132959.491106124	0	0
402466.0432739534	4132959.811475846	0	0
402466.0992431912	4132960.106916519	0	0
402466.161239652	4132960.4342633216	0	0
402466.2189789099	4132960.7390042264	0	0
402466.2754669478	4132961.0372792194	0	0
402466.33279421786	4132961.340162368	0	0
402466.3955536179	4132961.671556565	0	0
402466.4539032269	4132961.979650588	0	0
402466.5133362097	4132962.293371292	0	0
402466.5694275194	4132962.5895367563	0	0
402466.62704470614	4132962.8937588655	0	0
402466.6856689743	4132963.2033024747	0	0
402466.7427826219	4132963.5050679175	0	0
402466.799179105	4132963.8028813326	0	0
402466.855178862	4132964.098623366	0	0
402466.9118652632	4132964.3980618445	0	0
402466.9685364043	4132964.6973019578	0	0
402467.0261078157	4132965.0014325124	0	0
402467.0833740509	4132965.30387697	0	0
402467.1394958787	4132965.600019547	0	0
402467.1958771037	4132965.897558304	0	0
402467.25292971585	4132966.1986523587	0	0
402467.30905154103	4132966.4951764066	0	0
402467.3653412138	4132966.792654129	0	0
402467.42164614605	4132967.090192884	0	0
402467.48472598044	4132967.421865553	0	0
402467.54995730444	4132967.7637997563	0	0
402467.61611941364	4132968.1101361224	0	0
402467.6922149929	4132968.507093522	0	0
402467.7552948269	4132968.8351345966	0	0
402467.8239898969	4132969.1914425795	0	0
402467.89927676215	4132969.5807553246	0	0
402467.9771728801	4132969.981969923	0	0
402468.05990603456	4132970.4077130267	0	0
402468.11802676227	4132970.706121534	0	0
402468.17721560504	4132971.008932207	0	0
402468.23931887536	4132971.32618532	0	0
402468.3030853546	4132971.6518460237	0	0
402468.3729248327	4132972.007772537	0	0
402468.43902590795	4132972.344518753	0	0
402468.5068512251	4132972.690374466	0	0
402468.6090393337	4132973.211919877	0	0
402468.6787872585	4132973.5683957045	0	0
402468.75141909474	4132973.939237685	0	0
402468.82446291886	4132974.3127804715	0	0
402468.8928070357	4132974.662870502	0	0
402468.9682617463	4132975.049779985	0	0
402469.04505923326	4132975.4443722684	0	0
402469.1220093053	4132975.8406124995	0	0
402469.1980743688	4132976.233038039	0	0
402469.2770538602	4132976.6411038353	0	0
402469.35585024767	4132977.048940747	0	0
402469.4286194118	4132977.426389785	0	0
402469.51225283596	4132977.8611660893	0	0
402469.5929718297	4132978.2813626262	0	0
402469.6742859161	4132978.705595108	0	0
402469.7545471464	4132979.125120255	0	0
402469.83744814806	4132979.5591336205	0	0
402469.9199676801	4132979.991895763	0	0
402469.9985199264	4132980.404478164	0	0
402470.08415224875	4132980.8550168	0	0
402470.16899111774	4132981.301794143	0	0
402470.25404360803	4132981.750242324	0	0
402470.3494262968	4132982.253858658	0	0
402470.4371643349	4132982.71777162	0	0
402470.5375366486	4132983.2488919217	0	0
402470.62232974044	4132983.698133559	0	0
402470.7018890659	4132984.119855974	0	0
402470.78883364575	4132984.581182574	0	0
402470.86793520954	4132985.0010434124	0	0
402470.9540252961	4132985.458372209	0	0
402471.039794949	4132985.914053055	0	0
402471.12341311504	4132986.358373732	0	0
402471.2102813992	4132986.820287797	0	0
402471.29554751434	4132987.273565384	0	0
402471.38331606716	4132987.740270706	0	0
402471.47225954843	4132988.2134152353	0	0
402471.5539551066	4132988.647993178	0	0
402471.6412658975	4132989.1123867948	0	0
